1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,is_pc,is_mobile,is_tablet,is_touch_capable,is_bot,browser,browser_version,os,os_version,device,target_user
119,208,344,216,88,88,168,40,64,129,95,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
136,168,280,208,112,96,136,72,72,80,80,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
144,144,280,192,96,80,152,40,64,128,64,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
128,144,248,184,112,72,216,104,72,112,96,136,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
152,144,272,216,96,88,168,56,56,120,65,175,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
128,144,240,208,104,80,168,56,87,65,72,120,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,135,249,208,79,97,152,56,88,80,56,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
120,112,247,185,111,72,137,55,80,73,72,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,103,265,192,63,104,152,40,104,104,64,137,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,104,360,201,103,65,151,49,64,120,48,143,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,104,248,184,88,96,144,40,72,96,65,343,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,184,336,200,80,104,152,72,80,88,80,217,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
81,191,344,184,128,64,144,48,72,120,64,481,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
127,112,248,200,104,80,152,40,73,95,72,488,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
135,113,272,192,127,57,120,64,63,105,55,137,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
136,135,240,192,89,127,72,80,553,87,137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
127,113,256,176,95,632,208,40,96,96,40,753,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
135,184,248,200,120,96,168,56,48,137,39,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
120,136,280,193,127,64,120,64,56,120,48,193,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
136,128,272,192,152,40,200,64,88,80,88,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
359,136,120,344,712,200,104,112,144,72,72,96,40,168,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,128,592,184,80,112,136,40,64,112,40,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
128,104,368,200,80,104,144,40,64,120,48,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,112,312,192,88,88,128,80,40,136,48,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,120,280,200,64,104,120,40,64,112,48,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,104,368,168,80,96,136,32,64,120,48,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,120,264,224,120,96,144,24,17,111,1216,16,784,152,56,224,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
120,136,560,200,112,72,160,32,72,112,56,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,64,255,169,112,64,136,24,72,160,80,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
103,57,239,168,72,112,129,24,72,104,48,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
103,120,336,233,112,80,120,55,73,128,79,537,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
103,80,256,169,103,64,128,49,55,129,82,174,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,80,247,160,120,57,120,56,87,89,47,177,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,64,272,160,128,48,136,32,56,136,48,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,104,264,176,112,64,160,80,72,144,544,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,104,232,152,96,80,96,48,64,112,56,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,104,232,168,88,88,120,40,55,121,40,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,120,209,183,104,56,144,48,112,184,344,320,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,64,320,192,103,65,128,56,64,111,48,185,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,47,296,201,64,96,144,56,72,128,56,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,95,241,200,87,89,143,65,72,143,40,177,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,63,328,216,73,88,152,15,64,128,48,257,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,56,249,175,96,80,96,81,79,80,56,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,48,264,184,113,63,128,40,56,144,56,280,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
105,87,240,201,87,72,152,40,64,120,49,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
87,64,273,167,224,104,153,39,48,137,31,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
136,88,264,160,136,56,144,32,72,120,40,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
128,64,304,192,152,144,224,64,64,120,56,208,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,144,296,200,120,72,120,48,64,104,48,224,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,80,296,168,120,72,120,56,64,112,48,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,80,296,152,112,64,136,40,48,128,48,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
120,120,456,192,128,96,144,48,72,160,80,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,104,256,168,104,64,144,48,88,96,72,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
120,96,216,200,136,80,184,104,88,192,80,320,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,104,360,168,136,72,176,64,48,144,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,72,264,176,136,88,136,40,72,120,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,88,232,160,128,64,136,48,56,128,32,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,95,264,176,120,56,144,48,56,120,48,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,64,232,176,120,40,128,48,48,128,48,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,80,256,184,112,48,136,48,72,128,48,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,112,240,168,112,48,144,64,64,104,64,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,72,240,176,120,80,120,56,48,120,56,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,88,264,176,136,96,1560,144,136,40,360,72,144,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,64,272,216,120,56,128,56,64,112,48,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,72,256,168,136,160,144,56,64,312,88,696,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,64,256,176,104,72,136,80,72,88,72,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,88,248,176,120,56,120,64,71,105,40,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,72,240,176,112,64,136,32,72,112,57,1295,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,64,248,184,112,64,128,32,72,113,31,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,96,208,192,120,56,136,40,88,120,40,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,72,224,176,96,72,88,64,48,120,40,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,64,232,176,88,88,80,64,56,120,48,208,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,48,232,192,96,64,120,40,80,104,40,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,40,304,184,104,64,104,64,64,112,992,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,248,192,96,72,120,48,32,144,40,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,80,200,200,88,102,105,121,576,48,200,88,160,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,63,585,192,88,88,103,57,56,120,72,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,56,272,217,79,137,72,112,63,105,104,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,56,232,184,103,57,104,63,64,120,65,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
81,71,216,200,72,112,104,48,72,120,72,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,64,232,176,64,120,112,40,56,144,56,392,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,64,256,264,119,57,128,56,64,136,57,183,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,112,280,184,72,96,128,48,64,136,47,233,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,104,200,184,80,103,89,88,71,105,88,208,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,96,224,192,80,88,96,64,80,104,55,185,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
79,56,264,177,104,72,135,48,64,137,72,392,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,57,399,185,88,79,104,81,55,128,57,199,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,56,248,200,120,72,129,88,32,119,57,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
79,96,216,184,96,72,112,56,64,112,64,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,64,272,184,120,48,112,64,72,120,64,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,73,360,184,80,120,64,48,56,112,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,81,992,232,56,112,112,40,56,120,72,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
55,97,224,176,72,96,96,64,48,120,56,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
23,88,241,160,104,80,104,80,56,111,65,183,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,64,272,184,88,72,112,56,48,104,56,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
120,40,232,176,104,72,120,88,64,112,80,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,40,272,176,80,80,128,24,80,120,32,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,72,224,160,80,72,88,80,40,88,64,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,48,256,176,112,56,96,104,64,88,48,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,40,248,160,112,56,128,32,56,128,40,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,56,248,168,104,152,176,48,1576,400,72,72,128,80,160,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,304,168,112,56,128,88,64,80,128,784,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,24,232,184,96,112,128,48,32,376,96,720,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,56,256,200,208,280,208,48,64,120,40,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,56,232,160,120,39,137,80,64,80,104,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,56,248,168,128,40,136,80,72,64,64,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,216,176,144,48,160,48,104,104,56,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,72,728,200,152,2264,232,176,64,88,144,40,64,112,40,184,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,80,224,176,120,56,144,64,88,80,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,56,224,168,128,48,144,72,80,88,56,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,72,216,168,104,64,152,120,40,88,56,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,40,224,160,120,40,152,64,88,88,48,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,231,184,113,64,152,55,89,111,81,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,56,248,232,112,48,168,72,88,72,64,153,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,88,352,208,120,48,184,80,56,129,64,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,47,225,184,111,65,120,56,72,111,73,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,47,225,168,111,57,128,56,63,129,47,153,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
65,95,193,183,105,56,143,80,73,87,72,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,72,191,177,96,55,128,64,88,64,65,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,39,224,184,97,55,128,49,63,120,40,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,248,184,96,64,145,39,72,96,64,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
79,48,216,177,104,63,112,56,72,80,88,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
63,40,224,176,96,56,137,39,64,120,48,136,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,88,200,184,113,47,136,88,88,72,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,80,224,176,112,56,136,48,80,104,88,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,40,248,232,112,56,144,72,88,80,64,384,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,88,224,184,104,40,144,48,80,120,40,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,112,328,200,120,48,128,56,72,120,56,280,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
511,72,72,504,224,80,80,160,64,88,96,72,440,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,72,328,184,120,64,120,56,72,96,88,200,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,256,184,112,56,104,64,88,64,80,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,56,224,200,112,56,112,96,64,80,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,80,304,208,72,88,128,24,80,80,64,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,40,240,176,136,40,160,96,56,88,72,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,72,480,344,128,88,136,56,72,120,64,224,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,32,264,184,104,80,95,49,96,88,40,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
32,80,231,177,96,55,145,47,57,120,48,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
15,113,256,184,63,112,57,64,55,121,48,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,58,222,168,88,88,136,40,64,152,88,248,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,88,280,312,648,376,184,72,160,104,56,128,160,24,152,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,48,296,168,96,136,72,72,80,88,184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,112,192,192,88,72,96,64,96,64,80,240,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,48,224,176,80,88,119,57,56,80,80,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,40,232,160,80,79,137,40,88,88,55,225,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
87,64,232,193,71,89,103,48,73,79,105,112,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,56,224,200,72,96,64,104,80,56,449,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
776,1960,472,144,112,1032,184,103,65,136,88,48,96,72,184,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
80,64,256,312,256,200,232,72,56,191,97,304,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
128,87,200,184,88,64,97,63,57,87,73,183,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
103,56,248,185,95,56,112,80,72,41,111,161,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,41,232,167,104,48,136,32,96,64,72,169,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,72,320,176,104,56,112,56,64,88,72,737,23,185,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,56,224,184,104,56,120,48,80,136,48,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,80,232,168,72,80,104,56,88,64,72,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,56,392,192,96,64,72,56,56,120,48,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,104,280,168,104,112,160,88,944,768,32,56,96,56,1040,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,64,224,184,72,88,104,64,56,96,72,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,40,256,192,104,56,96,64,80,103,209,1352,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,40,232,192,112,47,81,72,64,96,95,201,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,15,273,192,103,40,104,73,79,177,103,177,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,73,471,192,72,121,88,47,104,73,87,153,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,55,240,168,120,57,111,64,64,113,64,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
63,104,216,192,89,144,135,88,105,151,785,167,152,192,264,528,144,1057,1519,777,1,0,0,0,0,2,87,42,10,43,3
64,72,272,216,104,64,104,64,72,232,72,240,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,48,224,200,88,112,88,80,56,96,80,1008,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
112,48,224,184,112,48,104,64,40,96,72,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,80,224,176,136,48,96,56,80,96,48,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,80,200,176,80,88,104,56,40,128,49,175,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,64,248,184,72,80,88,56,64,120,56,144,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,64,224,168,104,64,96,48,48,104,72,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,80,936,232,72,96,104,48,56,120,56,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,56,224,192,112,48,104,56,48,128,56,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,80,200,224,112,64,120,64,80,88,64,176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
104,56,280,176,120,48,80,72,96,56,64,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,56,216,168,88,80,104,32,88,96,56,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,64,233,167,64,104,104,48,64,120,56,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
384,112,48,392,344,232,688,88,168,56,72,120,120,800,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
48,64,224,176,112,64,96,32,63,105,80,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,32,304,200,104,56,72,72,80,56,96,192,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
16,848,464,224,56,80,136,72,56,104,64,384,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,65,223,208,120,40,112,72,72,88,80,152,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,80,224,176,112,56,96,56,64,104,80,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,64,216,168,112,56,96,48,72,472,56,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,64,216,160,80,80,88,56,96,80,72,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
32,80,232,160,80,128,16,64,56,200,120,448,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,32,216,168,72,120,32,72,72,104,64,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,48,232,168,96,80,48,72,88,56,96,160,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
64,80,232,616,160,56,160,40,64,112,56,168,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
96,24,256,176,72,136,72,120,192,104,688,192,168,160,376,152,328,0,0,0,1,0,0,0,0,2,87,42,10,43,3
40,88,240,184,88,88,72,80,56,88,72,376,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
56,40,240,192,112,56,88,72,63,105,64,320,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
87,40,209,167,73,87,48,80,48,97,63,153,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
88,72,287,216,65,95,89,64,80,95,81,184,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
95,57,240,175,73,119,40,72,40,104,73,240,0,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
72,88,288,184,160,472,128,144,32,56,128,40,176,0,0,0,0,0,0,0,1,0,0,0,0,2,87,42,10,43,3
